ds_cargo,cd_municipio,nm_municipio,nr_turno,sg_uf,nr_zona,qt_secoes_agregadas,qt_aptos_tot,qt_comparecimento,qt_votos_nom_validos,qt_votos_brancos,qt_total_vt_leg_validos,qt_total_votos_anulados,qt_votos_validos,qt_votos,qt_total_votos_nulos
Deputado Estadual,79111,TAPEJARA,1,PR,86,0,12371,9421,7851,581,634,0,8485,9421,336
Deputado Estadual,79138,TEIXEIRA SOARES,1,PR,53,0,7840,6478,5496,372,409,0,5905,6478,195
Deputado Estadual,79154,TELÊMACO BORBA,1,PR,111,0,50721,42009,34181,3832,2271,0,36452,42009,1290
Deputado Estadual,79170,TERRA BOA,1,PR,173,0,13310,10663,9071,642,654,0,9725,10663,295
Deputado Estadual,79197,TERRA RICA,1,PR,105,0,11948,9212,7801,452,585,0,8386,9212,319
Deputado Estadual,79219,TERRA ROXA,1,PR,125,0,13435,10877,9369,614,628,0,9997,10877,258
Deputado Estadual,79235,TIBAGI,1,PR,17,1,14514,11507,9042,1075,761,0,9803,11507,360
Deputado Estadual,79251,TIJUCAS DO SUL,1,PR,199,0,11972,9886,7822,1020,668,0,8490,9886,360
Deputado Estadual,79278,TOLEDO,1,PR,75,2,104205,85418,73989,4734,3996,0,77985,85418,2390
Deputado Estadual,79294,TOMAZINA,1,PR,19,1,6473,5184,4347,298,333,0,4680,5184,193
Deputado Estadual,79316,TUNEIRAS DO OESTE,1,PR,86,0,6919,5232,4495,244,379,0,4874,5232,114
Deputado Estadual,79332,UBIRATÃ,1,PR,98,0,19537,15234,13556,680,732,0,14288,15234,259
Deputado Estadual,79359,UMUARAMA,1,PR,89,0,81316,64189,56212,3261,2955,0,59167,64189,1747
Deputado Estadual,79375,UNIÃO DA VITÓRIA,1,PR,33,1,40366,31871,25958,2839,1858,0,27816,31871,1202
Deputado Estadual,79391,UNIFLOR,1,PR,71,0,2123,1786,1569,91,99,0,1668,1786,27
Deputado Estadual,79413,URAÍ,1,PR,84,0,8586,7031,5993,362,414,0,6407,7031,250
Deputado Estadual,79430,WENCESLAU BRAZ,1,PR,20,0,14679,11341,9025,1077,693,0,9718,11341,506
Deputado Estadual,79456,VERÊ,1,PR,115,0,7021,5946,5183,316,344,0,5527,5946,102
Deputado Estadual,79472,VITORINO,1,PR,73,0,5720,4494,3909,217,252,0,4161,4494,113
Deputado Estadual,79499,XAMBRÊ,1,PR,117,0,5219,4231,3664,227,238,0,3902,4231,102
Deputado Estadual,79510,ALTÔNIA,1,PR,123,1,14788,11518,9525,789,736,0,10261,11518,447
Deputado Estadual,79537,ASSIS CHATEAUBRIAND,1,PR,113,0,27779,21783,19350,829,1090,0,20440,21783,501
Deputado Estadual,79553,QUEDAS DO IGUAÇU,1,PR,163,0,24611,18459,15918,862,1172,0,17090,18459,390
Deputado Estadual,79570,CÉU AZUL,1,PR,118,0,9008,7185,6226,372,360,0,6586,7185,226
Deputado Estadual,79596,GRANDES RIOS,1,PR,136,0,5214,3847,3383,116,260,0,3643,3847,82
Deputado Estadual,79618,INDIANÓPOLIS,1,PR,149,0,3823,3066,2029,162,183,0,2212,3066,124
Deputado Estadual,79634,MATINHOS,1,PR,194,0,32118,23292,18945,1836,1555,0,20500,23292,709
Deputado Estadual,79650,NOVA AURORA,1,PR,120,0,10112,8249,7213,406,447,0,7660,8249,181
Deputado Estadual,79677,NOVA OLÍMPIA,1,PR,127,0,4893,3926,3315,197,297,0,3612,3926,114
Deputado Estadual,79693,PÉROLA,1,PR,135,0,9318,7240,6210,406,428,0,6638,7240,194
Deputado Estadual,79715,SANTA HELENA,1,PR,129,1,21259,17116,15072,761,860,0,15932,17116,406
Deputado Estadual,79731,TAPIRA,1,PR,127,0,4750,3760,3219,183,262,0,3481,3760,92
Deputado Estadual,79758,MARILENA,1,PR,96,0,6156,4585,3866,220,369,0,4235,4585,127
Deputado Estadual,79774,FRANCISCO ALVES,1,PR,97,0,6051,4691,4063,234,263,0,4326,4691,131
Deputado Estadual,79790,NOVA SANTA ROSA,1,PR,124,0,6897,5927,5522,153,173,0,5695,5927,78
Deputado Estadual,79812,BOA VISTA DA APARECIDA,1,PR,165,0,7007,5433,4738,221,372,0,5110,5433,101
Deputado Estadual,79839,BRAGANEY,1,PR,126,1,4606,3612,3056,236,232,0,3288,3612,88
Deputado Estadual,79855,CAFELÂNDIA,1,PR,126,0,13274,10737,9230,669,570,0,9800,10737,263
Deputado Estadual,79871,TRÊS BARRAS DO PARANÁ,1,PR,166,0,9174,7488,6509,445,382,0,6891,7488,149
Deputado Estadual,79898,VERA CRUZ DO OESTE,1,PR,118,0,6926,5391,4545,286,411,0,4956,5391,142
Deputado Estadual,79910,PRANCHITA,1,PR,83,0,4627,3907,3432,164,205,0,3637,3907,106
Deputado Estadual,79936,TUPÃSSI,1,PR,148,0,5988,5157,4460,258,296,0,4756,5157,136
Deputado Estadual,79952,NOVA PRATA DO IGUAÇU,1,PR,162,0,8611,7134,6284,316,428,0,6712,7134,104
Deputado Estadual,79979,JESUÍTAS,1,PR,120,0,7525,5995,5127,329,355,0,5482,5995,184
Deputado Estadual,79995,SÃO JORGE DO PATROCÍNIO,1,PR,123,1,5136,4133,3655,162,208,0,3863,4133,108
Deputado Estadual,80004,MONTE CARLO,1,SC,77,2,7150,5605,4553,516,446,0,4999,5605,89
Deputado Estadual,80012,ABELARDO LUZ,1,SC,71,4,12788,9693,8380,537,626,0,9006,9693,146
Deputado Estadual,80020,IPORÃ DO OESTE,1,SC,65,1,7272,6193,5323,366,301,0,5624,6193,202
Deputado Estadual,80039,AGROLÂNDIA,1,SC,57,0,8001,6789,5707,478,316,0,6023,6789,259
Deputado Estadual,80047,LINDÓIA DO SUL,1,SC,90,1,3636,2998,2582,133,209,0,2791,2998,74
Deputado Estadual,80055,AGRONÔMICA,1,SC,102,0,4339,3729,3288,138,156,0,3444,3729,108
Deputado Estadual,80063,APIÚNA,1,SC,15,1,8190,6683,5683,369,333,0,6016,6683,229
Deputado Estadual,80071,ÁGUA DOCE,1,SC,85,0,5446,4432,3846,249,243,0,4089,4432,92
Deputado Estadual,80080,DOUTOR PEDRINHO,1,SC,32,2,3009,2493,2170,120,128,0,2298,2493,63
Deputado Estadual,80098,ÁGUAS DE CHAPECÓ,1,SC,70,7,4758,3892,3210,276,314,0,3524,3892,91
Deputado Estadual,80101,JOSÉ BOITEUX,1,SC,14,2,4293,3509,3091,170,169,0,3260,3509,79
Deputado Estadual,80110,ÁGUAS MORNAS,1,SC,67,5,6051,5304,4476,314,265,0,4741,5304,246
Deputado Estadual,80128,VITOR MEIRELES,1,SC,14,2,4470,3643,3216,168,193,0,3409,3643,61
Deputado Estadual,80136,ALFREDO WAGNER,1,SC,4,1,7658,6724,5935,277,392,0,6327,6724,116
Deputado Estadual,80144,UNIÃO DO OESTE,1,SC,78,2,2469,2126,1862,109,132,0,1994,2126,23
Deputado Estadual,80152,ANCHIETA,1,SC,82,5,4952,4201,3576,259,252,0,3828,4201,114
Deputado Estadual,80160,URUPEMA,1,SC,28,0,2357,1981,1743,98,114,0,1857,1981,26
Deputado Estadual,80179,ANGELINA,1,SC,67,3,4978,4391,3807,226,234,0,4041,4391,123
Deputado Estadual,80187,IRACEMINHA,1,SC,58,1,3666,3109,2746,138,168,0,2914,3109,56
Deputado Estadual,80195,ANITA GARIBALDI,1,SC,52,0,7460,5771,4874,399,388,0,5262,5771,102
Deputado Estadual,80209,TIMBÓ GRANDE,1,SC,51,2,5726,4410,3714,284,334,0,4048,4410,78
Deputado Estadual,80217,ANITÁPOLIS,1,SC,67,1,3143,2719,2339,164,129,0,2468,2719,87
Deputado Estadual,80225,ABDON BATISTA,1,SC,52,0,2503,2134,1844,99,158,0,2002,2134,32
Deputado Estadual,80233,ANTÔNIO CARLOS,1,SC,2,1,8327,7289,6469,302,300,0,6769,7289,218
Deputado Estadual,80241,SANTA ROSA DO SUL,1,SC,54,0,7419,6137,5457,284,305,0,5762,6137,91
Deputado Estadual,80250,ARAQUARI,1,SC,27,1,23903,18537,15293,1634,940,0,16233,18537,632
Deputado Estadual,80268,CELSO RAMOS,1,SC,52,0,2580,2181,1901,95,124,0,2025,2181,61
Deputado Estadual,80276,ARARANGUÁ,1,SC,1,6,52819,41936,36379,2560,1884,0,38263,41936,1086
Deputado Estadual,80284,SERRA ALTA,1,SC,83,0,2814,2444,2090,160,139,0,2229,2444,55
Deputado Estadual,80292,ARMAZÉM,1,SC,99,3,6536,5608,5124,171,218,0,5342,5608,93
Deputado Estadual,80306,COCAL DO SUL,1,SC,34,0,14340,11454,9805,661,486,0,10291,11454,498
Deputado Estadual,80314,ARROIO TRINTA,1,SC,36,0,3173,2671,2354,108,130,0,2484,2671,78
Deputado Estadual,80322,NOVA ITABERABA,1,SC,66,2,3942,3430,3013,149,218,0,3231,3430,50
Deputado Estadual,80330,ASCURRA,1,SC,15,2,6347,5148,4305,347,252,0,4557,5148,200
Deputado Estadual,80349,SANTA TEREZINHA,1,SC,38,3,6569,5482,4603,376,300,0,4903,5482,182
Deputado Estadual,80357,ATALANTA,1,SC,57,1,2896,2511,2240,101,108,0,2348,2511,58
Deputado Estadual,80365,MIRIM DOCE,1,SC,46,0,2319,1959,1764,63,95,0,1859,1959,37
Deputado Estadual,80373,AURORA,1,SC,102,0,5108,4445,3902,235,179,0,4081,4445,128
Deputado Estadual,80381,CERRO NEGRO,1,SC,52,0,3209,2627,2240,145,196,0,2436,2627,25
Deputado Estadual,80390,BALNEÁRIO CAMBORIÚ,1,SC,56,0,80768,63988,51026,2985,2470,0,53496,63988,1627
Deputado Estadual,80390,BALNEÁRIO CAMBORIÚ,1,SC,103,4,21110,16363,10823,1173,673,0,11496,16363,632
Deputado Estadual,80403,PASSO DE TORRES,1,SC,54,0,7270,5814,4946,410,313,0,5259,5814,145
Deputado Estadual,80411,BARRA VELHA,1,SC,68,1,26940,19780,16372,1533,1060,0,17432,19780,671
Deputado Estadual,80420,BRAÇO DO TROMBUDO,1,SC,57,1,3086,2721,2479,87,96,0,2575,2721,57
Deputado Estadual,80438,BENEDITO NOVO,1,SC,32,1,8241,6811,5764,435,312,0,6076,6811,272
Deputado Estadual,80446,SUL BRASIL,1,SC,83,0,2422,2142,1887,82,148,0,2035,2142,25
Deputado Estadual,80454,BIGUAÇU,1,SC,2,5,52984,43076,35681,3336,2081,0,37762,43076,1940
Deputado Estadual,80462,VARGEM,1,SC,7,0,2574,2038,1817,70,130,0,1947,2038,21
Deputado Estadual,80470,BLUMENAU,1,SC,3,0,147792,121936,103974,7084,5267,0,109241,121936,5465
Deputado Estadual,80470,BLUMENAU,1,SC,88,0,113899,94088,77504,6838,4244,0,81748,94088,5384
Deputado Estadual,80489,ARABUTÃ,1,SC,90,0,3837,3203,2796,128,176,0,2972,3203,103
Deputado Estadual,80497,BOM RETIRO,1,SC,4,0,6485,5345,4562,315,335,0,4897,5345,131
Deputado Estadual,80500,ÁGUAS FRIAS,1,SC,66,0,2493,2181,1927,78,130,0,2057,2181,45
Deputado Estadual,80519,BOTUVERÁ,1,SC,5,1,4314,3828,3091,303,205,0,3296,3828,224
Deputado Estadual,80527,GUATAMBÚ,1,SC,35,3,5843,4984,4201,348,354,0,4555,4984,78
Deputado Estadual,80535,BRAÇO DO NORTE,1,SC,44,1,24776,20533,18382,950,786,0,19168,20533,404
Deputado Estadual,80543,PLANALTO ALEGRE,1,SC,70,0,2756,2369,2055,103,174,0,2229,2369,36
Deputado Estadual,80551,BRUSQUE,1,SC,5,0,30311,25567,21467,1673,994,0,22461,25567,1133
Deputado Estadual,80551,BRUSQUE,1,SC,86,1,64452,54071,44670,3988,2367,0,47037,54071,2366
Deputado Estadual,80560,RIQUEZA,1,SC,41,0,4080,3352,2896,194,192,0,3088,3352,70
Deputado Estadual,80578,CAÇADOR,1,SC,6,1,53672,41680,34874,3511,2315,0,37189,41680,976
Deputado Estadual,80586,LAJEADO GRANDE,1,SC,48,0,1469,1308,1159,66,63,0,1222,1308,20
Deputado Estadual,80594,CAIBI,1,SC,41,0,4917,4121,3677,137,218,0,3895,4121,88
Deputado Estadual,80608,RIO RUFINO,1,SC,4,0,2309,1898,1715,74,96,0,1811,1898,13
Deputado Estadual,80616,CAMBORIÚ,1,SC,103,3,56899,44766,33522,3561,2140,0,35662,44766,1449
Deputado Estadual,80624,PASSOS MAIA,1,SC,63,3,3326,2717,2334,114,229,0,2563,2717,39
Deputado Estadual,80632,CAMPO ALEGRE,1,SC,30,1,9796,7986,6671,630,396,0,7067,7986,285
Deputado Estadual,80640,SÃO JOÃO DO OESTE,1,SC,65,1,5123,4386,3839,180,208,0,4047,4386,159
Deputado Estadual,80659,CAMPO BELO DO SUL,1,SC,52,1,5974,4881,4063,332,374,0,4437,4881,110
Deputado Estadual,80667,CALMON,1,SC,6,0,3202,2438,2121,95,200,0,2321,2438,22
Deputado Estadual,80675,CAMPO ERÊ,1,SC,69,1,7224,5803,4892,345,469,0,5361,5803,95
Deputado Estadual,80683,BALNEÁRIO BARRA DO SUL,1,SC,27,0,10844,8103,7113,329,442,0,7555,8103,210
Deputado Estadual,80691,CAMPOS NOVOS,1,SC,7,1,26646,20923,17900,1540,1034,0,18934,20923,446
Deputado Estadual,80705,PARAÍSO,1,SC,82,3,3715,2950,2510,171,193,0,2703,2950,74
Deputado Estadual,80713,CANELINHA,1,SC,31,1,9200,7540,6570,406,356,0,6926,7540,204
Deputado Estadual,80721,SANTA HELENA,1,SC,45,2,2263,1967,1696,95,132,0,1828,1967,44
Deputado Estadual,80730,CANOINHAS,1,SC,8,13,42831,33760,27040,3730,1837,0,28877,33760,1141
Deputado Estadual,80748,BELMONTE,1,SC,45,0,2404,1985,1681,120,132,0,1813,1985,52
Deputado Estadual,80756,CAPINZAL,1,SC,37,1,17180,14126,11578,1256,753,0,12331,14126,539
Deputado Estadual,80764,NOVO HORIZONTE,1,SC,49,1,2468,2160,1881,125,124,0,2005,2160,30
Deputado Estadual,80772,CATANDUVAS,1,SC,18,0,8208,6828,5742,538,413,0,6155,6828,135
Deputado Estadual,80780,SÃO MIGUEL DA BOA VISTA,1,SC,58,0,1716,1421,1243,71,87,0,1330,1421,20
Deputado Estadual,80799,CAXAMBU DO SUL,1,SC,70,2,4364,3715,3210,196,265,0,3475,3715,44
Deputado Estadual,80802,ARVOREDO,1,SC,61,0,2445,2120,1912,62,126,0,2038,2120,20
Deputado Estadual,80810,CHAPECÓ,1,SC,35,4,80194,65850,57302,3918,3035,0,60337,65850,1575
Deputado Estadual,80810,CHAPECÓ,1,SC,94,6,79183,65114,54828,4928,3667,0,58495,65114,1673
Deputado Estadual,80829,IPUAÇU,1,SC,71,1,5563,4576,3918,217,392,0,4310,4576,48
Deputado Estadual,80837,CONCÓRDIA,1,SC,9,8,38631,31526,27257,1716,1629,0,28886,31526,920
Deputado Estadual,80837,CONCÓRDIA,1,SC,90,3,20875,17162,14609,986,1045,0,15654,17162,521
Deputado Estadual,80845,OURO VERDE,1,SC,71,6,2012,1658,1498,50,91,0,1589,1658,19
Deputado Estadual,80853,CORONEL FREITAS,1,SC,94,4,8147,6898,5710,526,449,0,6159,6898,213
Deputado Estadual,80861,IRATI,1,SC,78,1,2046,1741,1526,77,111,0,1637,1741,27
Deputado Estadual,80870,CORUPÁ,1,SC,87,0,11460,9985,8582,561,420,0,9002,9985,355
Deputado Estadual,80888,FORMOSA DO SUL,1,SC,78,2,2403,2015,1745,129,110,0,1855,2015,31
Deputado Estadual,80896,CRICIÚMA,1,SC,10,1,66735,53536,46717,3105,2014,0,48731,53536,1678
Deputado Estadual,80896,CRICIÚMA,1,SC,92,1,48069,38572,33094,2491,1627,0,34721,38572,1345
Deputado Estadual,80896,CRICIÚMA,1,SC,98,0,37474,29360,24633,2293,1405,0,26038,29360,1019
Deputado Estadual,80900,MACIEIRA,1,SC,6,1,1769,1483,1254,79,129,0,1383,1483,21
Deputado Estadual,80918,CUNHA PORÃ,1,SC,83,2,8544,7552,6797,267,300,0,7097,7552,187
Deputado Estadual,80926,PONTE ALTA DO NORTE,1,SC,11,0,2613,2015,1716,132,129,0,1845,2015,38
Deputado Estadual,80934,CURITIBANOS,1,SC,11,2,31412,24026,19976,2089,1249,0,21225,24026,699
Deputado Estadual,80942,SÃO CRISTÓVÃO DO SUL,1,SC,11,0,3492,2704,2336,152,166,0,2502,2704,49
Deputado Estadual,80950,DESCANSO,1,SC,45,2,7015,5934,5056,326,386,0,5442,5934,166
Deputado Estadual,80969,VARGEM BONITA,1,SC,63,2,4056,3315,2805,229,233,0,3038,3315,47
Deputado Estadual,80977,DIONÍSIO CERQUEIRA,1,SC,50,0,11649,8715,7516,438,631,0,8147,8715,129
Deputado Estadual,80985,BOMBINHAS,1,SC,31,1,16879,13508,11934,606,519,0,12453,13508,426
Deputado Estadual,80993,DONA EMMA,1,SC,14,0,3222,2700,2392,93,121,0,2513,2700,92
Deputado Estadual,81000,SANGÃO,1,SC,33,0,8437,6958,6099,345,355,0,6454,6958,150
Deputado Estadual,81019,ERVAL VELHO,1,SC,85,3,3963,3285,2803,211,194,0,2997,3285,75
Deputado Estadual,81027,CAPIVARI DE BAIXO,1,SC,99,0,17719,14470,12537,782,544,0,13081,14470,501
Deputado Estadual,81035,FAXINAL DOS GUEDES,1,SC,43,0,8853,7425,6147,528,547,0,6694,7425,202
Deputado Estadual,81043,CORDILHEIRA ALTA,1,SC,35,0,4009,3430,2935,238,182,0,3117,3430,75
Deputado Estadual,81051,FLORIANÓPOLIS,1,SC,12,15,130521,108346,94531,5025,4997,0,99528,108346,3648
Deputado Estadual,81051,FLORIANÓPOLIS,1,SC,13,2,135215,111474,95428,5950,5601,0,101029,111474,4359
Deputado Estadual,81051,FLORIANÓPOLIS,1,SC,100,5,133157,107276,90765,6499,5847,0,96612,107276,4025
Deputado Estadual,81060,FORQUILHINHA,1,SC,98,3,20780,17487,15608,861,662,0,16270,17487,353
Deputado Estadual,81078,FRAIBURGO,1,SC,77,9,27882,21495,16724,2519,1434,0,18158,21495,812
Deputado Estadual,81086,MORRO GRANDE,1,SC,42,0,2785,2304,2034,115,110,0,2144,2304,45
Deputado Estadual,81094,GALVÃO,1,SC,49,2,2711,2312,1985,140,151,0,2136,2312,34
Deputado Estadual,81108,CORONEL MARTINS,1,SC,49,0,1967,1715,1521,66,102,0,1623,1715,25
Deputado Estadual,81116,GOVERNADOR CELSO RAMOS,1,SC,2,0,14660,12297,10770,536,512,0,11282,12297,470
Deputado Estadual,81124,SÃO JOÃO DO ITAPERIÚ,1,SC,68,0,3745,3079,2708,128,168,0,2876,3079,67
Deputado Estadual,81132,GAROPABA,1,SC,73,0,21213,17400,14460,873,890,0,15350,17400,483
Deputado Estadual,81140,JARDINÓPOLIS,1,SC,78,0,1602,1441,1324,39,61,0,1385,1441,17
Deputado Estadual,81159,GARUVA,1,SC,105,4,11743,9674,8208,645,537,0,8745,9674,281
Deputado Estadual,81167,ERMO,1,SC,42,0,2207,1969,1782,65,91,0,1873,1969,31
Deputado Estadual,81175,GASPAR,1,SC,64,1,49312,39945,34708,2267,1663,0,36371,39945,1288
Deputado Estadual,81183,SÃO PEDRO DE ALCÂNTARA,1,SC,29,0,4138,3591,3179,131,160,0,3339,3591,118
Deputado Estadual,81191,GRÃO-PARÁ,1,SC,44,1,5599,4832,4346,167,212,0,4558,4832,105
Deputado Estadual,81205,SANTIAGO DO SUL,1,SC,78,0,1442,1260,1144,38,61,0,1205,1260,15
Deputado Estadual,81213,GRAVATAL,1,SC,99,3,8987,7533,6754,241,382,0,7136,7533,151
Deputado Estadual,81221,BELA VISTA DO TOLDO,1,SC,8,4,5115,4256,3541,338,286,0,3827,4256,91
Deputado Estadual,81230,GUABIRUBA,1,SC,5,0,16014,14115,11651,1119,655,0,12306,14115,658
Deputado Estadual,81248,CAPÃO ALTO,1,SC,104,0,2923,2375,2072,123,143,0,2215,2375,34
Deputado Estadual,81256,GUARACIABA,1,SC,82,2,9042,7621,6541,421,473,0,7014,7621,185
Deputado Estadual,81264,PAINEL,1,SC,21,4,2498,2014,1772,77,141,0,1913,2014,23
Deputado Estadual,81272,GUARAMIRIM,1,SC,60,5,32136,25989,21993,1818,1127,0,23120,25989,786
Deputado Estadual,81280,BOCAINA DO SUL,1,SC,21,2,3127,2634,2335,85,175,0,2510,2634,38
Deputado Estadual,81299,GUARUJÁ DO SUL,1,SC,50,1,4005,3257,2769,212,181,0,2950,3257,95
Deputado Estadual,81302,ALTO BELA VISTA,1,SC,9,0,1845,1526,1363,40,84,0,1447,1526,39
Deputado Estadual,81310,HERVAL D'OESTE,1,SC,85,15,16818,13554,11482,911,846,0,12328,13554,311
Deputado Estadual,81329,FREI ROGÉRIO,1,SC,11,1,2272,1843,1603,92,106,0,1709,1843,42
Deputado Estadual,81337,IBICARÉ,1,SC,47,0,2984,2475,2154,115,135,0,2289,2475,70
Deputado Estadual,81345,TREVISO,1,SC,92,1,3991,3253,2739,204,173,0,2912,3253,136
Deputado Estadual,81353,IBIRAMA,1,SC,14,0,15207,11852,10007,806,503,0,10510,11852,519
Deputado Estadual,81361,IOMERÊ,1,SC,36,0,2766,2349,2058,130,102,0,2160,2349,59
Deputado Estadual,81370,IÇARA,1,SC,79,5,42201,33997,29406,1961,1497,0,30903,33997,1120
Deputado Estadual,81388,BOM JESUS,1,SC,43,0,2501,2072,1836,88,121,0,1957,2072,25
Deputado Estadual,81396,ILHOTA,1,SC,64,6,11345,9155,7897,493,453,0,8350,9155,298
Deputado Estadual,81400,IBIAM,1,SC,47,0,1825,1563,1358,87,88,0,1446,1563,30
Deputado Estadual,81418,IMARUÍ,1,SC,62,4,9540,7717,6649,372,433,0,7082,7717,242
Deputado Estadual,81426,ENTRE RIOS,1,SC,48,0,2973,2444,2188,83,148,0,2336,2444,25
Deputado Estadual,81434,IMBITUBA,1,SC,73,0,39429,30211,25219,1797,1541,0,26760,30211,1234
Deputado Estadual,81442,PAIAL,1,SC,94,0,1936,1593,1421,62,83,0,1504,1593,27
Deputado Estadual,81450,IMBUIA,1,SC,39,2,4901,4304,3764,226,231,0,3995,4304,83
Deputado Estadual,81469,BOM JESUS DO OESTE,1,SC,83,2,1888,1639,1450,72,91,0,1541,1639,26
Deputado Estadual,81477,INDAIAL,1,SC,15,3,48457,38354,29700,3068,1912,0,31612,38354,1922
Deputado Estadual,81485,SÃO BERNARDINO,1,SC,69,0,2458,2098,1875,65,127,0,2002,2098,31
Deputado Estadual,81493,IPIRA,1,SC,37,1,3840,3192,2697,241,168,0,2865,3192,86
Deputado Estadual,81507,SANTA TEREZINHA DO PROGRESSO,1,SC,58,4,2453,1930,1642,130,133,0,1775,1930,25
Deputado Estadual,81515,IPUMIRIM,1,SC,90,2,6043,5067,4250,325,342,0,4592,5067,150
Deputado Estadual,81523,SALTINHO,1,SC,69,0,3285,2674,2180,211,216,0,2396,2674,67
Deputado Estadual,81531,IRANI,1,SC,90,1,7513,6295,5219,504,394,0,5613,6295,176
Deputado Estadual,81540,JUPIÁ,1,SC,49,0,2136,1894,1692,74,100,0,1792,1894,28
Deputado Estadual,81558,IRINEÓPOLIS,1,SC,25,1,8020,6601,5545,428,435,0,5980,6601,192
Deputado Estadual,81566,PALMEIRA,1,SC,93,0,2839,2356,2096,97,139,0,2235,2356,22
Deputado Estadual,81574,ITÁ,1,SC,61,0,5998,4940,4258,250,260,0,4518,4940,172
Deputado Estadual,81582,BANDEIRANTE,1,SC,45,1,2893,2385,2038,118,181,0,2219,2385,48
Deputado Estadual,81590,ITAIÓPOLIS,1,SC,38,2,16989,13494,10301,1578,828,0,11129,13494,780
Deputado Estadual,81604,FLOR DO SERTÃO,1,SC,58,0,1731,1445,1227,89,103,0,1330,1445,26
Deputado Estadual,81612,ITAJAÍ,1,SC,16,14,65664,54965,47784,2906,2187,0,49971,54965,1833
Deputado Estadual,81612,ITAJAÍ,1,SC,97,4,98359,80446,67288,6277,3336,0,70624,80446,3271
Deputado Estadual,81620,CUNHATAÍ,1,SC,70,1,1761,1554,1378,65,86,0,1464,1554,25
Deputado Estadual,81639,ITAPEMA,1,SC,91,2,50342,39440,34077,2304,1677,0,35754,39440,1104
Deputado Estadual,81647,PRINCESA,1,SC,50,0,2559,2130,1842,130,113,0,1955,2130,45
Deputado Estadual,81655,ITAPIRANGA,1,SC,65,1,12337,10211,8720,663,511,0,9231,10211,315
Deputado Estadual,81663,ITAPOÁ,1,SC,105,1,17514,13684,11315,931,846,0,12161,13684,574
Deputado Estadual,81671,ITUPORANGA,1,SC,39,4,19047,15978,13656,1030,773,0,14429,15978,517
Deputado Estadual,81680,TIGRINHOS,1,SC,58,0,1997,1675,1423,101,118,0,1541,1675,33
Deputado Estadual,81698,JABORÁ,1,SC,18,0,3800,3282,2881,162,183,0,3064,3282,55
Deputado Estadual,81701,CHAPADÃO DO LAGEADO,1,SC,39,1,2564,2264,2012,75,117,0,2129,2264,60
Deputado Estadual,81710,JACINTO MACHADO,1,SC,42,1,9100,7485,6624,411,349,0,6973,7485,99
Deputado Estadual,81728,BALNEÁRIO ARROIO DO SILVA,1,SC,1,0,11543,8667,7474,485,470,0,7944,8667,229
Deputado Estadual,81736,JAGUARUNA,1,SC,33,3,15179,12233,10658,654,597,0,11255,12233,316
Deputado Estadual,81744,BALNEÁRIO GAIVOTA,1,SC,54,0,10501,8017,7150,318,368,0,7518,8017,180
Deputado Estadual,81752,JARAGUÁ DO SUL,1,SC,17,2,58144,50337,42496,2774,1939,0,44435,50337,1635
Deputado Estadual,81752,JARAGUÁ DO SUL,1,SC,87,0,64114,54841,46604,3180,2044,0,48648,54841,1841
Deputado Estadual,81760,BARRA BONITA,1,SC,82,1,1843,1482,1242,103,97,0,1339,1482,40
Deputado Estadual,81779,JOAÇABA,1,SC,18,3,22528,18243,15974,967,864,0,16838,18243,426
Deputado Estadual,81787,BRUNÓPOLIS,1,SC,7,0,2771,2316,2004,102,178,0,2182,2316,31
Deputado Estadual,81795,JOINVILLE,1,SC,19,0,90871,76601,65980,3904,3679,0,69659,76601,2970
Deputado Estadual,81795,JOINVILLE,1,SC,76,10,100938,82809,66999,7043,4445,0,71444,82809,4271
Deputado Estadual,81795,JOINVILLE,1,SC,95,10,74771,62335,51071,4697,3321,0,54392,62335,3204
Deputado Estadual,81795,JOINVILLE,1,SC,96,0,83841,70323,59565,4449,3287,0,62852,70323,2956
Deputado Estadual,81795,JOINVILLE,1,SC,105,4,78104,64717,52236,5415,3465,0,55701,64717,3546
Deputado Estadual,81809,LUZERNA,1,SC,18,0,5008,4302,3829,189,186,0,4015,4302,98
Deputado Estadual,81817,LACERDÓPOLIS,1,SC,85,1,2023,1715,1475,104,77,0,1552,1715,59
Deputado Estadual,81825,ZORTÉA,1,SC,37,0,2995,2517,2125,153,144,0,2269,2517,95
Deputado Estadual,81833,LAGES,1,SC,21,14,47878,38408,34225,1927,1356,0,35581,38408,816
Deputado Estadual,81833,LAGES,1,SC,93,0,30597,24264,20707,1703,1187,0,21894,24264,616
Deputado Estadual,81833,LAGES,1,SC,104,1,47440,37236,31164,2815,2060,0,33224,37236,1074
Deputado Estadual,81850,LAGUNA,1,SC,20,7,35848,28455,24529,1498,1299,0,25828,28455,900
Deputado Estadual,81876,LAURENTINO,1,SC,102,0,5979,5107,4437,278,246,0,4683,5107,144
Deputado Estadual,81892,LAURO MÜLLER,1,SC,23,0,12278,10193,8886,494,417,0,9303,10193,392
Deputado Estadual,81914,LEBON RÉGIS,1,SC,77,4,8895,6802,5667,526,486,0,6153,6802,120
Deputado Estadual,81930,LEOBERTO LEAL,1,SC,39,2,3178,2736,2394,120,170,0,2564,2736,52
Deputado Estadual,81957,LONTRAS,1,SC,102,0,8996,7350,6179,527,376,0,6555,7350,260
